Unnamed: 0,title,author,year,publication_year,description,Genre,Author_Rating,total_weeks,best_rank,worst_rank,mean_rank,debut_rank,average_rating,ratings_count,rating,review_text,n_votes,is_expert,Units_Sold,Gross_Sales,Sale_Price,Sales_Rank,Commercial_success,Popular_success,Critical_success
239,The Way Of Kings,Brandon Sanderson,2010,2010,"Speak again the ancient oaths,
Life before death.
Strength before weakness.
Journey before Destination.
And return to men the Shards they once bore.
The Knights Radiant must stand again.
Roshar is a world of stone swept by tempests that shape ecology and civilization. Animals and plants retract; cities are built in shelter. In centuries since ten orders of Knights fell, their Shardblade swords and Shardplate armor still transform men into near-invincible warriors. Wars are fought for them, and won by them.
In one such war on the ruined Shattered Plains, slave Kaladin struggles to save his men and fathom leaders who deem them expendable, in senseless wars where ten armies fight separately against one foe.
Brightlord Dalinar Kholin commands one of those other armies. Fascinated by the ancient text namedThe Way of Kingsand troubled by visions of ancient times, he doubts his sanity.
Across the ocean, Shallan trains under eminent scholar and notorious heretic, Dalinar's niece Jasnah. Though Shallan genuinely loves learning, she plans a daring theft. Her research hints at secrets of the Knights Radiant and the true cause of the war.",Fiction,Famous,2,7,11,9.0,5,4.64,77,5.0,"WOW this book is huge in every way. I loved the world with it's intense storms and shattered plains. The characters were interesting my favourite being Shallan because she started out timid and grew into a strong woman. 
 Now I want to read Words of Radiance for September Booktube SFF.",1.0,0,2200,2178.0,0.99,32,3,2,5
240,White Night,Jim Butcher,2007,2016,"White Nights, is a short story by Fyodor Dostoevsky that was published in 1848. Set in St. Petersburg, this is the story of a young man fighting his inner restlessness. A light and tender narrative, it delves into the torment and guilt of unrequited love. Both protagonists suffer from a deep sense of alienation that initially brings them together. A blend of romanticism and realism, the story appeals gently to the senses and feelings.",Fiction,Famous,4,5,16,9.75,11,4.05,156,4.0,"I finished this story 5 hours ago and I still find myself pointlessly asking, seriously Nastenka?",0.0,0,2862,2833.38,0.99,1009,3,2,4
241,Golden Son,Pierce Brown,2015,2015,"As a Red, Darrow grew up working the mines deep beneath the surface of Mars, enduring backbreaking labor while dreaming of the better future he was building for his descendants. But the Society he faithfully served was built on lies. Darrow's kind have been betrayed and denied by their elitist masters, the Golds--and their only path to liberation is revolution. And so Darrow sacrifices himself in the name of the greater good for which Eo, his true love and inspiration, laid down her own life. He becomes a Gold, infiltrating their privileged realm so that he can destroy it from within.
A lamb among wolves in a cruel world, Darrow finds friendship, respect, and even love--but also the wrath of powerful rivals. To wage and win the war that will change humankind's destiny, Darrow must confront the treachery arrayed against him, overcome his all-too-human desire for retribution--and strive not for violent revolt but a hopeful rebirth. Though the road ahead is fraught with danger and deceit, Darrow must choose to follow Eo's principles of love and justice to free his people.
He must live for more.",Fiction,Famous,1,6,6,6.0,3,4.45,942,5.0,"EDIT: 10/11/17 
 Second time was just as crazy as the first. 
 4.5 stars. 
 Why do I even do these things to myself 
 Golden Son was a million times better than Red Rising. This book was nothing like the first and I appreciate that so much, thank you 
 This book had so many twists and turns it was like watching a soap opera except it had better acting. Literally. 
 I don't even know where to start, so I'm going to end it here for now and mull over my thoughts.",0.0,0,2916,2886.84,0.99,946,3,3,5
242,White Night,Jim Butcher,2007,2013,"It was a wonderful night, such a night as is only possible when we are young, dear reader. The sky was so starry, so bright that, looking at it, one could not help asking oneself whether ill-humoured and capricious people could live under such a sky. That is a youthful question too, dear reader, very youthful, but may the Lord put it more frequently into your heart!... Speaking of capricious and ill-humoured people, I cannot help recalling my moral condition all that day. From early morning I had been oppressed by a strange despondency. It suddenly seemed to me that I was lonely, that every one was forsaking me and going away from me. Of course, any one is entitled to ask who ""every one"" was.",Fiction,Famous,4,5,16,9.75,11,4.05,1351,4.0,"""ah ynstnk m'kthr l'shy lty kshfty `nh fy hdhh l'qwl, n lHb yjmd lqlwb wyshjy lnfws, n ydk brd@ wydy tHtrq kljmr! m'`mk ynstnk. 'l n ls`d lyTqwn wlyHtmlwn, wlknny l'stTy` lHzn.""",1.0,0,2862,2833.38,0.99,1009,3,2,4
243,The Tommyknockers,Stephen King,1987,2010,"Something was happening in Bobbi Anderson's idyllic small town of Haven, Maine. Something that gave every man, woman, and child in town powers far beyond ordinary mortals. Something that turned the town into a death trap for all outsiders. Something that came from a metal object, buried for millennia, that Bobbi stumbled across. It wasn't that Bobbi and the other good folks of Haven had sold their souls to reap the rewards of the most deadly evil this side of hell. It was more like a diabolical takeover...an invasion of body and soul--and mind.
(c)2010 Blackstone Audio",Fiction,Famous,23,1,14,3.9565217391304346,8,3.48,12,5.0,"Late last night and the night before, 
 Tommyknockers, Tommyknockers, knocking at the door. 
 While walking through the wooded acreage of her Haven, Maine home, novelist Bobbie Anderson stumbled across something very interesting. Literally. After picking herself up off the ground, Bobbie looked back to see a thin piece of metal jutting out of the soil. Letting her curiosity get the best of her, Bobbie began to dig, in spite of the strenuous protests of her faithful dog, Pete. Bobbie doesn't know it yet, but she is about to unearth something never before seen on this world. Let's hope the world survives it. 
 Bobbie's best friend, Jim Gardner, was in the next state when Bobbie made her big find, but he began to get the nagging feeling that she was in trouble. Having fallen on some hard times himself, Jim decided it was time to return to Maine. He arrived, some two weeks after Bobbie's discovery, to find that his friend, and her familiar old house, had undergone some big changes. Bobbie, a lithe woman before, was now almost grotesquely thin and on the verge of collapse. Also, Bobbie was never very handy, but Gardner finds that she has rigged up her old water heater with some kind of new power source that is like nothing he has ever seen, her old typewriter hacks out novels while she sleeps, and her old farm tractor has a new gear that reads ""up."" 
 Unbeknownst to Jim, there are strange things going on all over Haven. Spreading out from Bobbie's house, in an ever-widening radius, people have begun to change. They know things about each other now, deep, dark secrets that have never been discussed out loud. And it seems like everyone in town is inventing gadgets that defy the laws of science. Well, earthly science anyway, and they all use power sources, tangles of wire and D-cell batteries, just like the one in Bobbie's water heater. 
 As days turn into weeks, the townsfolk of Haven resemble human beings less and less, and their collective mind powers grow stronger. Gardner has been immune to the effects so far; he believes the metal plate in his head may be the reason for this. Jim knows he must get out and tell someone what is happening in Haven, but he also knows that he is only safe as long as he is helping Bobbie dig. Time grows ever shorter as more and more of the artifact is uncovered, and Gardner has no idea what to do about it. 
 On the surface, 
 The Tommyknockers 
 is a pretty good science fiction tale, and pretty creepy too. A whole town full of people slowly turning into something alien, ""becoming,"" as they say in Haven, while a few regular folks are caught in their midst, forced to play along. In that regard, this story reminds me a little of Jack Finney's Invasion of the Body Snatchers. 
 Dig a little deeper, however, and you'll find something that's a little more down to Earth, although no less terrifying. There are all kinds of horrors in the world; sometimes they lurk beneath the surface of the Earth, and sometimes they lurk beneath the surface of a human being. Both of King's main characters, Bobbie and Gard, have terrors hidden within them. For Bobbie, it's an over-bearing sister who wants to run her life. For Gard, it's the bottle. 
 Stephen King spent five years writing 
 The Tommyknockers 
 , an unusually long time for one book. In his foreword, which is included in this audiobook, King says ""this book was not so much written as gutted out."" The sentiment mirrors the overall theme of the book itself: demons must be exorcised, sometimes forcibly, like a rotted tooth. This coming from a man who has fought a few personal demons in his own life. Jim Gardner eventually comes to the realization that in order to save Haven, the artifact must be dug out and removed, just as his own demon must be removed, and that of his friend Bobbie, for them to be whole again. 
 Just as with authors, narrators can sometimes grab me right away, and sometimes they take a little while to grow on me. Edward Herrmann was of the latter variety: I was dubious at first, but over time I began to appreciate his style. He doesn't really do voices very well, but he has a relaxed style that feels very natural. Hermann is widely known for his role as Richard Gilmore on The Gilmore Girls, and as Max the head vampire in the film The Lost Boys. He has also done voice work for The History Channel, PBS, and a lengthy television ad campaign for Dodge throughout the 1990's. 
 Yes, Stephen King knows about personal demons, and I can see where 
 The Tommyknockers 
 might have been difficult for him to write, but I'm glad he did. This is one of my favorite King books. 
 Steven Brandt @ Audiobook-Heaven",0.0,0,50760,304052.4,5.99,693,5,5,5
244,Gerald'S Game,Stephen King,1992,1992,"Gerald und Jessie Burlingame haben sich in ihr einsames Sommerhaus zuruckgezogen. Gerald mochte dem eintonigen Eheleben etwas Schwung verleihen und fesselt seine Frau ans Bett. Jessie halt gar nichts von den neuen Sexspielchen ihres Mannes und versetzt ihm einen Tritt - mit fur ihn todlichen Folgen. Mit Handschellen ans Bett gefesselt, beginnt fur Jessie ein qualender Albtraum: Nachts bekommt sie unheimlichen Besuch...",Fiction,Famous,28,1,15,6.892857142857143,11,3.48,102282,5.0,"My friend called it, I could NOT put this book down. It was such a great way to go back to Thrillers ( which I used to read all the time). I even found some of the gore amusing which is unlike me. This was also my first King book so it was a great way to be introduced.",0.0,0,5886,11713.14,1.99,413,5,4,5
245,Dead Heat,Joel C. Rosenberg,2008,2008,"On the heels of Under Orders, ?Francis once again proves himself a master. Wow.? (BOOKLIST)
Max Moreton is a rising culinary star?until his guests fall victim to severe food poisoning?and then a bomb blast rips through the luncheon he?s catering. Two close calls are too close for comfort, and Max vows to protect his name, and himself, before it?s too late.",Fiction,Famous,6,4,16,9.25,13,3.83,47,4.0,"In terms of all Dick Francis books that I've read, this one holds up but is not in the top 10. The emphasis this time is on a caterer to the racing venues, and I wish he'd gone into the art of cooking with more detail, as he usually does in these books (lots of info on horse carriers in Driving Force, on investments in Hot Money, on Canada/acting in The Edge--these all sound boring when I describe them, and they're anything but!). 
 That said, very enjoyable, with plenty of excitement and a little bit of good relationship forming for once (usually, it's about the protagonist's relationship falling apart under some strain or other).",0.0,0,2916,14550.84,4.99,944,3,2,4
246,Golden Son,Pierce Brown,2015,2015,"As a Red, Darrow grew up working the mines deep beneath the surface of Mars, enduring backbreaking labor while dreaming of the better future he was building for his descendants. But the Society he faithfully served was built on lies. Darrow's kind have been betrayed and denied by their elitist masters, the Golds--and their only path to liberation is revolution. And so Darrow sacrifices himself in the name of the greater good for which Eo, his true love and inspiration, laid down her own life. He becomes a Gold, infiltrating their privileged realm so that he can destroy it from within.
A lamb among wolves in a cruel world, Darrow finds friendship, respect, and even love--but also the wrath of powerful rivals. To wage and win the war that will change humankind's destiny, Darrow must confront the treachery arrayed against him, overcome his all-too-human desire for retribution--and strive not for violent revolt but a hopeful rebirth. Though the road ahead is fraught with danger and deceit, Darrow must choose to follow Eo's principles of love and justice to free his people.
He must live for more.",Fiction,Famous,1,6,6,6.0,3,4.45,942,5.0,"Better than the first in the series, I couldn't put this book down. It didn't feel as disconnected to me as the first book did, or maybe the disconnections felt more intentional. I enjoyed the shifting allegiances, and found the protagonist's internal struggle with his identity interesting. This is definitely on my list of Hugo nominees for 2015.",0.0,0,2916,2886.84,0.99,946,3,3,5
247,Dead Heat,Patricia Briggs,2015,2007,"Death comes to the races in the brilliant new novel from the grand master of crime fiction, Dick Francis.",Fiction,Famous,2,8,16,9.25,9,3.83,34,3.0,"This is another formula Dick Francis book where the hero gets in over his head, you don't know how he'll ever survive and then something unexpected happens that you've been hoping for but not sure how he'll pull it off, then the hero wins. I don't know why, but I like this formula. However, the book on CD moves rather slower than I could have read it, so it is frustrating to only get little snatches of the book when I go from place to place. So I would forget plots and story lines and have to review what was going on to myself",0.0,0,2916,14550.84,4.99,944,3,1,3
248,Words Of Radiance,Brandon Sanderson,2014,2014,"Return to a planet swept by apocalyptic storms, a world tipping into war as aristocratic families move to control the shard blades and shard plates, ancient artifacts from a past civilization that can win wars. As the world tips into a war for control of the mythical artifacts of power made from Shard, characters are swept up into new dangers which will threaten their integrity and their lives.",Fiction,Famous,6,1,16,9.0,5,4.77,35,5.0,"Holy fiddleblubs! Never have I read a book where each chapter left me as breathless and drained of energy as this one. When can I have the next, please?",1.0,0,248,741.5200000000001,2.99,354,1,2,5
249,A Memory Of Light,Robert Jordan and Brandon Sanderson,2013,2015,"Since 1990, when Robert Jordan's The Wheel of Time(r) burst on the world with its first book, The Eye of the World,readers have been anticipating the final scenes of this extraordinary saga, which has sold over forty million copies in over thirty languages.
When Robert Jordan died in 2007, all feared that these concluding scenes would never be written. But working from notes and partials left by Jordan, established fantasy writer Brandon Sanderson stepped in to complete the masterwork. With The Gathering Storm(Book 12) and Towers of Midnight (Book 13) behind him, both of which were # 1 New York Timeshardcover bestsellers, Sanderson now re-creates the vision that Robert Jordan left behind.
Edited by Jordan's widow, who edited all of Jordan's books, A Memory of Lightwill delight, enthrall, and deeply satisfy all of Jordan's legions of readers.
The Wheel of Time turns, and Ages come and pass.
What was, what will be, and what is,
may yet fall under the Shadow.
Let the Dragon ride again on the winds of time.",Fiction,Famous,12,1,16,6.833333333333333,14,4.5,13,5.0,Oh man! I have loved this series! I will be reading them again for sure!,0.0,0,2889,11527.11,3.99,986,3,3,5
250,Dead Heat,Dick Francis and Felix Francis,2007,2005,"From the critically acclaimed author of ""Blood Junction"" and the winner of the Crime Writers' Association's New Writers Award, ""Dead Heat"" is a fast and terrifying journey into the heart of one of the wildest places on earth--the harsh, exotic Australian wilderness.",Fiction,Famous,4,3,16,9.25,4,3.75,49,3.0,"Georgia Parish visits the Australian outback country for her grandfather's funeral. On her way back to the airport, she meets two people who got stuck in a river crossing. They are on the same plane when it crashes. Later, she finds that the plane was sabotaged. She is so emotional involved with the pilot and other passenger who died in the crash that she looks into the reasons why it happened. 
 The first suspect is Ronnie Chen, who was scheduled to be on the plane but never showed up. However, Ronnie is found murdered. 
 Another man on the plane is Lee Denham, supposidly, a person who smuggled Chinese people into Australia. He's a former police officer who is supposed to have gotten his partner killed. Now he is looking for Jon Ming, a scientist who left China with a valuable formula. The Chens are also looking for Ming. They think Georgia knows where he is and they torture her, cutting off her finger, in attempt to gain information. They want to bring Ming and his formula back to China. 
 Georgia is a fun character to read about. She knows no fear and gets into many predicuments, always managing to escape by the narrowest manner. However, after getting her finger cut off, she continued to fight as if nothing happened and this was difficult to believe. 
 The plot develops in a logical manner and we share with Georgia, the search for Ming and the attempted evasion of the Chen's. As the story progresses, the author describes the Australian countryside in a most picturesque manner. 
 Some good parts, interesting characters but a let down at the story's conclusion.",1.0,0,2916,14550.84,4.99,944,3,2,3
251,Towers Of Midnight,Robert Jordan and Brandon Sanderson,2010,2012,"The Last Battle has started. The seals on the Dark One's prison are crumbling. The Pattern itself is unraveling, and the armies of the Shadow have begun to boil out of the Blight.
The sun has begun to set upon the Third Age.
Perrin Aybara is now hunted by specters from his past: Whitecloaks, a slayer of wolves, and the responsibilities of leadership. All the while, an unseen foe is slowly pulling a noose tight around his neck. To prevail, he must seek answers in Tel'aran'rhiodand find a way--at long last--to master the wolf within him or lose himself to it forever.
Meanwhile, Matrim Cauthon prepares for the most difficult challenge of his life. The creatures beyond the stone gateways--the Aelfinn and the Eelfinn--have confused him, taunted him, and left him hanged, his memory stuffed with bits and pieces of other men's lives. He had hoped that his last confrontation with them would be the end of it, but the Wheel weaves as the Wheel wills. The time is coming when he will again have to dance with the Snakes and the Foxes, playing a game that cannot be won. The Tower of Ghenjei awaits, and its secrets will reveal the fate of a friend long lost.
This penultimate novel of Robert Jordan's #1 New York Timesbestselling series--the second of three based on materials he left behind when he died in 2007--brings dramatic and compelling developments to many threads in the Pattern. The end draws near.
Dovie'andi se tovya sagain.It's time to toss the dice.",Fiction,Famous,6,1,15,7.5,12,4.42,79,5.0,This series of the three final books need to be read very much together as they are so dependent on one another,0.0,0,4671,9295.29,1.99,505,4,2,5
252,Golden Son,Pierce Brown,2015,2015,"As a Red, Darrow grew up working the mines deep beneath the surface of Mars, enduring backbreaking labor while dreaming of the better future he was building for his descendants. But the Society he faithfully served was built on lies. Darrow's kind have been betrayed and denied by their elitist masters, the Golds--and their only path to liberation is revolution. And so Darrow sacrifices himself in the name of the greater good for which Eo, his true love and inspiration, laid down her own life. He becomes a Gold, infiltrating their privileged realm so that he can destroy it from within.
A lamb among wolves in a cruel world, Darrow finds friendship, respect, and even love--but also the wrath of powerful rivals. To wage and win the war that will change humankind's destiny, Darrow must confront the treachery arrayed against him, overcome his all-too-human desire for retribution--and strive not for violent revolt but a hopeful rebirth. Though the road ahead is fraught with danger and deceit, Darrow must choose to follow Eo's principles of love and justice to free his people.
He must live for more.",Fiction,Famous,1,6,6,6.0,3,4.45,942,3.0,uhmm..,0.0,0,2916,2886.84,0.99,946,3,3,3
253,Lonesome Dove,Larry McMurtry,1985,1986,"A love story, an adventure, and an epic of the frontier, Larry McMurtry's Pulitzer Prize-- winning classic, Lonesome Dove, the third book in the Lonesome Dove tetralogy, is the grandest novel ever written about the last defiant wilderness of America.
Journey to the dusty little Texas town of Lonesome Dove and meet an unforgettable assortment of heroes and outlaws, whores and ladies, Indians and settlers. Richly authentic, beautifully written, always dramatic, Lonesome Dove is a book to make us laugh, weep, dream, and remember.",Fiction,Famous,24,4,16,9.5,8,4.47,391,5.0,"It's been over six months since I've finished this book, and yet I still think about this novel and its characters as though I had finished it just last week. It sounds sappy and cliche, but there is magic in this novel. From the first sentence, the reader is completely overwhelmed; McMurtry builds such a strong world that you feel the heat and the grit of the dirt. On top of that, the characters are just wonderful. Each of their plights become your own. What I love most is that each of the characters, even the secondary ones, have their own demons they need to face. And just like in the real world, not all of them are successful in their efforts. You end up mourning with them, celebrating with them, and fighting with them. I fell in complete love with some of them; Newt, Augustus, and Clara to name a few, and I loathed others. But that's the power of this novel. Even though it was one of the longest books I have ever read, and it took me such a long time, I didn't care at all. At points, I intentionally read this book slowly, to savor it. I know that it will be some time before I pick this book up again. But once I do, I will fall in love all over again. I cannot wait.",1.0,0,423,1687.77,3.99,246,1,3,5
254,Dead Heat,Dick Francis and Felix Francis,2007,2008,"On the heels of Under Orders, ?Francis once again proves himself a master. Wow.? (BOOKLIST)
Max Moreton is a rising culinary star?until his guests fall victim to severe food poisoning?and then a bomb blast rips through the luncheon he?s catering. Two close calls are too close for comfort, and Max vows to protect his name, and himself, before it?s too late.",Fiction,Famous,4,3,16,9.25,4,3.83,47,4.0,"In terms of all Dick Francis books that I've read, this one holds up but is not in the top 10. The emphasis this time is on a caterer to the racing venues, and I wish he'd gone into the art of cooking with more detail, as he usually does in these books (lots of info on horse carriers in Driving Force, on investments in Hot Money, on Canada/acting in The Edge--these all sound boring when I describe them, and they're anything but!). 
 That said, very enjoyable, with plenty of excitement and a little bit of good relationship forming for once (usually, it's about the protagonist's relationship falling apart under some strain or other).",0.0,0,2916,14550.84,4.99,944,3,1,4
255,Dead Heat,Patricia Briggs,2015,2008,"On the heels of Under Orders, ?Francis once again proves himself a master. Wow.? (BOOKLIST)
Max Moreton is a rising culinary star?until his guests fall victim to severe food poisoning?and then a bomb blast rips through the luncheon he?s catering. Two close calls are too close for comfort, and Max vows to protect his name, and himself, before it?s too late.",Fiction,Famous,2,8,16,9.25,9,3.83,47,4.0,"In terms of all Dick Francis books that I've read, this one holds up but is not in the top 10. The emphasis this time is on a caterer to the racing venues, and I wish he'd gone into the art of cooking with more detail, as he usually does in these books (lots of info on horse carriers in Driving Force, on investments in Hot Money, on Canada/acting in The Edge--these all sound boring when I describe them, and they're anything but!). 
 That said, very enjoyable, with plenty of excitement and a little bit of good relationship forming for once (usually, it's about the protagonist's relationship falling apart under some strain or other).",0.0,0,2916,14550.84,4.99,944,3,2,3
256,A Memory Of Light,Robert Jordan and Brandon Sanderson,2013,2015,"Since 1990, when Robert Jordan's The Wheel of Time(r) burst on the world with its first book, The Eye of the World,readers have been anticipating the final scenes of this extraordinary saga, which has sold over forty million copies in over thirty languages.
When Robert Jordan died in 2007, all feared that these concluding scenes would never be written. But working from notes and partials left by Jordan, established fantasy writer Brandon Sanderson stepped in to complete the masterwork. With The Gathering Storm(Book 12) and Towers of Midnight (Book 13) behind him, both of which were # 1 New York Timeshardcover bestsellers, Sanderson now re-creates the vision that Robert Jordan left behind.
Edited by Jordan's widow, who edited all of Jordan's books, A Memory of Lightwill delight, enthrall, and deeply satisfy all of Jordan's legions of readers.
The Wheel of Time turns, and Ages come and pass.
What was, what will be, and what is,
may yet fall under the Shadow.
Let the Dragon ride again on the winds of time.",Fiction,Famous,12,1,16,6.833333333333333,14,4.5,13,5.0,Oh man! I have loved this series! I will be reading them again for sure!,0.0,0,2889,11527.11,3.99,986,3,4,5
257,The Way Of Kings,Brandon Sanderson,2010,2010,"Speak again the ancient oaths,
Life before death.
Strength before weakness.
Journey before Destination.
And return to men the Shards they once bore.
The Knights Radiant must stand again.
Roshar is a world of stone swept by tempests that shape ecology and civilization. Animals and plants retract; cities are built in shelter. In centuries since ten orders of Knights fell, their Shardblade swords and Shardplate armor still transform men into near-invincible warriors. Wars are fought for them, and won by them.
In one such war on the ruined Shattered Plains, slave Kaladin struggles to save his men and fathom leaders who deem them expendable, in senseless wars where ten armies fight separately against one foe.
Brightlord Dalinar Kholin commands one of those other armies. Fascinated by the ancient text namedThe Way of Kingsand troubled by visions of ancient times, he doubts his sanity.
Across the ocean, Shallan trains under eminent scholar and notorious heretic, Dalinar's niece Jasnah. Though Shallan genuinely loves learning, she plans a daring theft. Her research hints at secrets of the Knights Radiant and the true cause of the war.",Fiction,Famous,2,7,11,9.0,5,4.64,77,5.0,"WOW this book is huge in every way. I loved the world with it's intense storms and shattered plains. The characters were interesting my favourite being Shallan because she started out timid and grew into a strong woman. 
 Now I want to read Words of Radiance for September Booktube SFF.",1.0,0,2200,2178.0,0.99,32,3,2,5
258,A Memory Of Light,Robert Jordan and Brandon Sanderson,2013,2015,"Since 1990, when Robert Jordan's The Wheel of Time(r) burst on the world with its first book, The Eye of the World,readers have been anticipating the final scenes of this extraordinary saga, which has sold over forty million copies in over thirty languages.
When Robert Jordan died in 2007, all feared that these concluding scenes would never be written. But working from notes and partials left by Jordan, established fantasy writer Brandon Sanderson stepped in to complete the masterwork. With The Gathering Storm(Book 12) and Towers of Midnight (Book 13) behind him, both of which were # 1 New York Timeshardcover bestsellers, Sanderson now re-creates the vision that Robert Jordan left behind.
Edited by Jordan's widow, who edited all of Jordan's books, A Memory of Lightwill delight, enthrall, and deeply satisfy all of Jordan's legions of readers.
The Wheel of Time turns, and Ages come and pass.
What was, what will be, and what is,
may yet fall under the Shadow.
Let the Dragon ride again on the winds of time.",Fiction,Famous,12,1,16,6.833333333333333,14,4.5,13,5.0,Oh man! I have loved this series! I will be reading them again for sure!,0.0,0,2889,11527.11,3.99,986,3,4,5
259,Words Of Radiance,Brandon Sanderson,2014,2014,"Return to a planet swept by apocalyptic storms, a world tipping into war as aristocratic families move to control the shard blades and shard plates, ancient artifacts from a past civilization that can win wars. As the world tips into a war for control of the mythical artifacts of power made from Shard, characters are swept up into new dangers which will threaten their integrity and their lives.",Fiction,Famous,6,1,16,9.0,5,4.77,35,5.0,"Holy fiddleblubs! Never have I read a book where each chapter left me as breathless and drained of energy as this one. When can I have the next, please?",1.0,0,248,741.5200000000001,2.99,354,1,2,5
260,Dead Heat,Dick Francis and Felix Francis,2007,2007,"Death comes to the races in the brilliant new novel from the grand master of crime fiction, Dick Francis.",Fiction,Famous,4,3,16,9.25,4,3.83,34,3.0,"This is another formula Dick Francis book where the hero gets in over his head, you don't know how he'll ever survive and then something unexpected happens that you've been hoping for but not sure how he'll pull it off, then the hero wins. I don't know why, but I like this formula. However, the book on CD moves rather slower than I could have read it, so it is frustrating to only get little snatches of the book when I go from place to place. So I would forget plots and story lines and have to review what was going on to myself",0.0,0,2916,14550.84,4.99,944,3,2,3
261,White Night,Jim Butcher,2007,2013,"It was a wonderful night, such a night as is only possible when we are young, dear reader. The sky was so starry, so bright that, looking at it, one could not help asking oneself whether ill-humoured and capricious people could live under such a sky. That is a youthful question too, dear reader, very youthful, but may the Lord put it more frequently into your heart!... Speaking of capricious and ill-humoured people, I cannot help recalling my moral condition all that day. From early morning I had been oppressed by a strange despondency. It suddenly seemed to me that I was lonely, that every one was forsaking me and going away from me. Of course, any one is entitled to ask who ""every one"" was.",Fiction,Famous,4,5,16,9.75,11,4.05,1351,1.0,"qS@ m`td@ llGy@.. k'nh fylm `rby qdym.. ft@ tHb shb.. w lshb ybt`d `nh.. fyZhr shb akhr fy Hyth yHbh.. lft@ l tzl tHb Hbybh l'wl.. w lknh tHwl m` lft~ ljdyd.. w bmjrd Zhwr lft~ lqdym mr@ 'khr~ ttrk lft@ Hbybh ljdyd.. 
 km mr@ sm`t 'w qr't 'w shhdt hdh?!! blnsb@ ly my't lmrt.. w l'nny lst mn hw@ lrwmnsy@ w khSwS rwmnsy@ lmrhqyn flqS@ 'SbHt Gy@ fy lmll blnsb@ ly! 
 lft@ `mrh 17 `m w lmftrD 'nh ""`myq@"" bshkl m?!! nh tbdw ly ft@ qm@ fy lGb! mjrd ft@ 'khr~ tsyTr `lyh `wTfh w tlGy `qlh tmm! 
 'm lfty? mjrd shb yy's.. w k`d@ hw'l lbshr.. bmjrd 'n yHSlw `ly 'dny qdr mn lhtmm mn 'y nsn fnhm ytHwlwn l~ ""nbt@ Tfyly@ mtslq@"" tltSq blshkhS ldhy 'Zhr lhtmm w l ttrkh 'bd! 
 lyst 'kthr mn qS@ Hb mrhq@ tstTy` n tdrk nhyth mn 'wl~ SfHth",1.0,0,2862,2833.38,0.99,1009,3,2,1
262,The Tommyknockers,Stephen King,1987,1993,"Librarian's Note: This is alternate cover edition #2
ISBN 10: 0451156609
ISBN13: 9780451156600
See: 
Late Last Night and the Night Before ...
... Tommyknockers, tommyknockers, knocking at the door.
Something was happening in Bobbi Anderson's idyllic small town of Haven, Maine. Something that gave every man, woman, and child in town powers far beyond ordinary mortals. Something that turned the town into a death trap for all outsiders. Something that came from a metal object, buried for millennia, that Bobbi accidentally stumbled across.
It wasn't that Bobbi and the other good folks of Haven had sold their souls to reap the rewards of the most deadly evil this side of hell. It was more like a diabolical takeover...an invasion of body and soul--and mind....
Note: All information herein, such as number of pages, publisher, etc., refer to this alternate cover edition and may or may not coincide with the main entry for this ISBN or any other alternate covers.
~",Fiction,Famous,23,1,14,3.9565217391304346,8,3.48,90994,5.0,"Every single person in Haven, Maine are now in possession of powers far beyond normal people. Bobbi has found a previously long buried metal thing, and comes to the conclusion that it and the evil powers are extra terrestrial in nature. Body Invasion and Stephen King-ishness ensues!!! 
 Late Last Night and the Night Before... Tommyknockers, tommyknockers, knocking at the door... great - now guess what is repeating in my brain cavity now!!",0.0,0,50760,304052.4,5.99,693,5,5,5
263,Towers Of Midnight,Robert Jordan and Brandon Sanderson,2010,2012,"The Last Battle has started. The seals on the Dark One's prison are crumbling. The Pattern itself is unraveling, and the armies of the Shadow have begun to boil out of the Blight.
The sun has begun to set upon the Third Age.
Perrin Aybara is now hunted by specters from his past: Whitecloaks, a slayer of wolves, and the responsibilities of leadership. All the while, an unseen foe is slowly pulling a noose tight around his neck. To prevail, he must seek answers in Tel'aran'rhiodand find a way--at long last--to master the wolf within him or lose himself to it forever.
Meanwhile, Matrim Cauthon prepares for the most difficult challenge of his life. The creatures beyond the stone gateways--the Aelfinn and the Eelfinn--have confused him, taunted him, and left him hanged, his memory stuffed with bits and pieces of other men's lives. He had hoped that his last confrontation with them would be the end of it, but the Wheel weaves as the Wheel wills. The time is coming when he will again have to dance with the Snakes and the Foxes, playing a game that cannot be won. The Tower of Ghenjei awaits, and its secrets will reveal the fate of a friend long lost.
This penultimate novel of Robert Jordan's #1 New York Timesbestselling series--the second of three based on materials he left behind when he died in 2007--brings dramatic and compelling developments to many threads in the Pattern. The end draws near.
Dovie'andi se tovya sagain.It's time to toss the dice.",Fiction,Famous,6,1,15,7.5,12,4.42,79,5.0,This series of the three final books need to be read very much together as they are so dependent on one another,0.0,0,4671,9295.29,1.99,505,4,3,5
