Unnamed: 0,title,author,year,publication_year,description,Genre,Author_Rating,total_weeks,best_rank,worst_rank,mean_rank,debut_rank,average_rating,ratings_count,rating,review_text,n_votes,is_expert,Units_Sold,Gross_Sales,Sale_Price,Sales_Rank,Commercial_success,Popular_success,Critical_success
1041,Sing You Home,Jodi Picoult,2011,2011,"One miscarriage too many spelled the end of Max and Zoe Baxter's marriage. Though the former couple went quite separate ways, their fates remained entangled: After veering into alcoholism, Max is saved in multiple senses by his fundamentalist conversion; Zoe, for her part, finds healing relief in music therapy and the friendship, then romantic love with Vanessa, her counselor. After Zoe and Vanessa, now married, decide to have a baby, they realize that they must join battle with Max, who objects on both religious and financial grounds. Like her House Rulesand several other previous Jodi Picoult novels, Sing You Homegrapples with hot button issues. The novel also includes a CD of songs, each matched with a chapter in the book. Perfect for book clubs.",Fiction,Intermediate,9,2,14,7.111111111111111,14,3.76,63203,5.0,"Sing You Home is my new favorite novel by Jodi Picoult, and as of now (mid-March, 2011) my favorite book of this year. 
 There are so many things I wish I could say coherently about this book. I was at a loss of words when I finished it three hours ago, and I still am speechless. But I want to write this review while the emotions it evoked are still at their strongest. 
 The writing was superb as always. Picoult doesn't use a lot of ""SAT"" vocabulary, or extremely complex sentence structure, but the way she engages readers with detail and finesse is extraordinary. I am always tempted to read just a single page more, then just one chapter more, until I've gone through the entire 400+ page book. I even forgot to put this on my to-read shelf on Goodreads. 
 Picoult's characters are splendid - by the middle of the book I was immersed in Zoe's yearning for children and Max's difficulty with alcohol abuse, and I felt like they were real, breathing people. Vanessa's no-nonsense attitude I admired, and side characters like Dara and Lucy I came to love as well. 
 The element that really made me appreciate this novel was Picoult's take on gay marriage, and homosexual inequality in contemporary society. I cannot adequately state how inspiring this book was to me in that regard. Here is one of the many powerful quotes that I had to stop and re-read (I even put this in my favorite quotes section on Facebook)... 
 ""I remember my mother telling me that, when she was a little girl in Catholic school, the nuns used to hit her left hand every time she wrote with it. Nowadays, if a teacher did that, she'd probably be arrested for child abuse. The optimist in me wants to believe sexuality will eventually become like handwriting: there's no right way or wrong way to do it. We're all just wired differently. 
 It's also worth nothing that, when you meet someone, you never bother to ask if he's right- or left- handed. 
 After all: Does it really matter to anyone other than the person holding the pen?"" 
 Beautiful. 
 *cross-posted from my blog the quiet voice.",117.0,1,108,516.24,4.78,1184,1,3,3
1042,Everything Is Illuminated,Jonathan Safran Foer,2002,2003,"A young man arrives in the Ukraine, clutching in his hand a tattered photograph. He is searching for the woman who fifty years ago saved his grandfather from the Nazis. Unfortunately, however, he is aided in his quest by Alex, a translator with an uncanny ability to mangle English into new forms; a 'blind' old man haunted by memories of the war; and an undersexed guide dog named Sammy Davis, Jr, Jr. What they are looking for seems elusive - a truth hidden behind veils of time, language and the horrors of war. What they find turns all their worlds upside down...",Fiction,Intermediate,1,15,15,15.0,11,3.9,4720,5.0,"One of my best reads of this year so far! Straight into my goodreads favourites! 
 - This novel follows the story of Jonathan, a young man who is visiting Ukraine in the hopes of discovering the woman who saved his Grandfather from the Nazis fifty years before. On arriving in Ukraine Jonathan meets his translator, Alex who will be aiding him with his search. Along with Alex is Alex's Grandfather and his dog, Sammy David Jr, Jr. Their mission takes them around Ukraine and they slowly begin to unearth things relating to Jonathan's family. 
 - The format of this book is something that I really loved but also something that I have seen criticised. There are chapters which follow Jonathan and Alex in the present time, each one of them telling the story from their point of view (I have to say that I found Alex's jumbled English to be hilarious), but there are also chapters that go back in time to Jonathan's Grandfather and what actually happened to him. This intertwining of present day and the building story of Jonathan's ancestors was beautifully done and I'm eager to read something similar in the future! 
 - Overall I found the comedic nature of Alex mixed with the more solemn and dark undertones of the novel to be wonderfully written by Foer, I was pulled in and emotionally battered by the end! 
 - Hilarious, beautiful and heart-breaking. This is definitely a novel I will be rereading in years to come, 5 out of 5 stars from me!",27.0,1,1646,1629.54,0.99,58,2,1,3
1043,Behind Closed Doors,B. A. Paris,2016,2016,"8 hours, 23 minutes
The perfect marriage? Or the perfect lie?
Everyone knows a couple like Jack and Grace. He has looks and wealth, she has charm and elegance. You might not want to like them, but you do.
You'd like to get to know Grace better. But it's difficult, because you realise Jack and Grace are never apart.
Some might call this true love. Others might ask why Grace never answers the phone. Or how she can never meet for coffee, even though she doesn't work. How she can cook such elaborate meals but remain so slim. And why there are bars on one of the bedroom windows.",Fiction,Intermediate,3,15,16,15.333333333333334,7,3.93,223,3.0,"I know a lot of you guys loved this book, but it turned out to be just meh for me. It had it's moments and kept me up late last night, but I had a hard time suspending disbelief with this one. I don't know why. 
 I listened to the audio version. The audio is good. It's short and only about 8 hours. The narrator does a good job, but the book translated into a Lifetime Movie via audio for me. It might be better to read a hardcopy of it. 
 Thank you to Lisa for recommending it to me. :). She loved the book and so many other people on Goodreads did as well, so don't take my word for it. Check Lisa's revue out. Here it is: https://www.goodreads.com/review/show...",184.0,1,107,919.13,8.59,1201,1,1,2
1044,Cell,Robin Cook,2014,2006,"There is a reason cell rhymes with hell.
On October 1, God is in His heaven, the stock market stands at 10,140, most of the planes are on time, and Clayton Riddell, an artist from Maine, is almost bouncing up Boylston Street in Boston. He's just landed a comic book deal that might finally enable him to support his family by making art instead of teaching it. He's already picked up a small (but expensive!) gift for his long-suffering wife, and he knows just what he will get for his boy Johnny. Why not a little treat for himself? Clay is feeling good about the future.
That changes in a hurry. The cause of the devastation is a phenomenon that will come to be known as The Pulse, and the delivery method is a cell phone. Everyone's cell phone. Clay and the few desperate survivors who join him suddenly find themselves in the pitch-black night of civilization's darkest age, surrounded by chaos, carnage, and a human horde that has been reduced to its basest nature...and then begins to evolve.
There is really no escaping this nightmare. But for Clay, an arrow points home to Maine, and as he and his fellow refugees make their harrowing journey north they begin to see crude signs confirming their direction. A promise, perhaps. Or a threat...
There are 193 million cell phones in the United States alone. Who doesn't have one? Stephen King's utterly gripping, gory, and fascinating novel doesn't just ask the question,Can you hear me now? It answers it with a vengeance.",Fiction,Intermediate,1,11,13,4.7,16,3.64,2582,4.0,"For some reason, I had seen quite a few bad reviews on Cell before I read it. Not one to usually dislike a King novel, I did go into this one without the highest of expectations and ended up being very pleasantly surprised. 
 The story centers around a mass event that turns anyone who happens to be on their cell phone at the time into a zombie. Mass chaos ensues and a small group of survivors bands together and tries to figure out what is going on and how to stop it. Some of the plot-line does have some similarity to The Stand, but the characters are fairly unique, the dialog is good, and the action keeps rolling along at a fairly brisk pace. 
 I really liked this novel. I knew that I probably would, but it was a nice surprise that it was as good as it was. I am of the opinion that not everything that Stephen King writes is destined to be a classic, but the majority of his work is well above average and I feel that one day he will be given his long overdue kudos and be placed in the literary canon with the other greats of modern literature.",32.0,1,1307,5933.78,4.54,80,2,4,2
1045,Native Son,Richard Wright,1940,1987,"Widely acclaimed as one of the finest books ever written on race and class division in America, this powerful novel reflects the forces of poverty, injustice, and hopelessness that continue to shape our society. Right from the start, Bigger Thomas had been headed for jail. It could have been for assault or petty larceny: by chance, it was for murder and rape. ""Native Son"" tells the story of this young black man caught in a downward spiral after he kills a young white woman in a brief moment of panic. Set in Chicago in the 1930s, Wright's powerful novel is an unsparing reflection of the poverty and feelings of hopelessness experienced by people in inner cities across the country.",Fiction,Intermediate,11,1,7,3.5454545454545454,4,3.96,701,5.0,"Maybe it's the inevitable melancholy of getting older, but reading this novel for the second time, roughly 13 years after the first go, has made me tremendously sad and despairing. 
 I would like to think the country is so much different 70 years after its publication, but is it?",33.0,1,4440,13275.6,2.99,1033,4,4,2
1046,Jonathan Livingston Seagull,Richard Bach,1972,1994,"El classic de la literatura espiritual moderna, que segueix conquistant generacio rere generacio, ara te un final que li atorga una perspectiva inesperada.
Hi ha qui obeeix les seves propies regles; qui troba un especial plaer en superar-se a si mateix; qui endevina el que esta mes enlla del que veuen els seus ulls; qui prefereix volar a comprar i menjar. Tots ells faran amistat duradora amb Joan Salvador Gavina.
Hi haura tambe els qui volaran amb Joan Gavina per llocs plens d'encant i aventura, i gaudiran com ell d'una lluminosa llibertat. Per a uns i altres sera una experiencia inoblidable.
Joan Salvador Gavina, l'obra mes celebre de Richard Bach, ha estat traduida a mes de trenta idiomes, ha venut mes de trenta milions d'exemplars, ha estat portada al cinema i ha inspirat obres musicals.
Il*lustrat amb les fotografies originals de Russell Munson i altres inedites.",Fiction,Intermediate,70,1,10,2.7857142857142856,1,3.8,780,2.0,"Published in 1970 at the tail end of the hippy counter culture revolution of free love and free thinking - the laudable premise underpinning 'Jonathan Livingston Seagull' is seemingly that of living life to the full, outside of the constraints of any political, religious or moral belief system and with nothing to stop or limit freedom. Perhaps Oscar Wilde's quote - ""We are all in the gutter, but some of us are looking at the stars"" also sums up (far more successfully and succinctly) at least a large part of this book. 
 Bach's novel and message was perhaps all well and great at the time of publication and in the context of its time. Maybe 'Jonathan Livingston Seagull' did seem revolutionary at that time, but now it reads as quite a crude, clumsy and basic attempt at profundity and wisdom. 
 With little flair or much real imagination, what we have is the life and flight of a seagull (the author being a pilot) as a metaphor for life being lived without limits, seemingly as the path to immortality. 
 Neither as strong, compelling or as moving as I'd anticipated and hoped, given the novel's reputation, 'Jonathan Livingston Seagull' was overall unfortunately underwhelming. There are faint echoes here of C S Lewis (Narnia/Aslan) - but without the flair for evocative storytelling. Ultimately a disappointing read. 
 The photographs included by Russell Munson are suitably evocative and do add to the novel.",20.0,1,1353,6751.47,4.99,77,2,5,1
1047,Empire Falls,Richard Russo,2001,2002,"Richard Russo--from his first novel, Mohawk, to his most recent, Straight Man--has demonstrated a peerless affinity for the human tragicomedy, and with this stunning new novel he extends even further his claims on the small-town, blue-collar heart of the country.
Dexter County, Maine, and specifically the town of Empire Falls, has seen better days, and for decades, in fact, only a succession from bad to worse. One by one, its logging and textile enterprises have gone belly-up, and the once vast holdings of the Whiting clan (presided over by the last scion's widow) now mostly amount to decrepit real estate. The working classes, meanwhile, continue to eke out whatever meager promise isn't already boarded up.
Miles Roby gazes over this ruined kingdom from the Empire Grill, an opportunity of his youth that has become the albatross of his daily and future life. Called back from college and set to work by family obligations--his mother ailing, his father a loose cannon--Miles never left home again. Even so, his own obligations are manifold: a pending divorce; a troubled younger brother; and, not least, a peculiar partnership in the failing grill with none other than Mrs. Whiting. All of these, though, are offset by his daughter, Tick, whom he guides gently and proudly through the tribulations of adolescence.
A decent man encircled by history and dreams, by echoing churches and abandoned mills, by the comforts and feuds provided by lifelong friends and neighbors, Miles is also a patient, knowing guide to the rich, hardscrabble nature of Empire Falls: fathers and sons and daughters, living and dead, rich and poor alike. Shot through with the mysteries of generations and the shattering visitations of the nation at large, it is a social novel of panoramic ambition, yet at the same time achingly personal. In the end, Empire Falls reveals our worst and best instincts, both our most appalling nightmares and our simplest hopes, with all the vision, grace and humanity of truly epic storytelling.",Fiction,Intermediate,1,14,14,14.0,12,3.91,91773,5.0,"""Lives are rivers. We imagine we can direct their paths, though in the end there's but one destination, and we end up being true to ourselves only because we have no choice. People speak of selfishness, but that's another folly, because of course there's no such thing."" 
 I've been pondering this quote for some time now after having finished Richard Russo's Pulitzer Prize winning novel, Empire Falls. Is it true that we have no choice in where our lives take us? Do we only perceive that we have choices and opportunities, whereas in fact our paths are predetermined? Or does believing such a precept just mean that one is placing blame on circumstances that can in fact be overcome? The message may be found within the pages of this extraordinary novel. 
 Empire Falls centers on the lives of those characters that live in this small town of Maine. During its glory days, the town flourished due to the logging and textile industries run by the all-powerful Whiting family. Nowadays, the town is run-down, yet many of its inhabitants remain hopeful that some day it will once again prosper. This is due largely to the fact that the mill and the factory remain intact, a vision of what used to be and what could be if someone would only grasp the opportunity. What does remain and stands as the focal point of the actual happenings in the town is the Empire Grill. 
 ""The Empire Grill was long and low-slung, with windows that ran its entire length, and since the building next door, a Rexall drugstore, had been condemned and razed, it was now possible to sit at the lunch counter and see straight down Empire Avenue all the way to the old textile mill and its adjacent shirt factory. Both had been abandoned now for the better part of two decades, though their dark, looming shapes at the foot of the avenue's gentle incline continued to draw the eye."" 
 It is here that we meet Miles Roby, manager of the Empire Grill. What fascinates me about small towns is the fact that many of its people really never get away. Despite economic instability, there is a core of folks that seem to stick it out - perhaps they don't perceive a means of escape or maybe they see the town for what it once was and that memory eclipses any sense of hardship. Miles Roby, with a major push and the support of his mother, did get out only to return once again due to circumstances that seemed out of his control. Now under the thumb of Francine Whiting, reigning heiress to the Whiting fortune, Miles seems to have reached a dead end, much like the town itself. He lives in a shabby apartment over the grill, is soon to be divorced, and has responsibilities to his teenage daughter, Tick, his deadbeat father, Max, and his recovering alcoholic brother, David. Through him we also meet a wealth of other complex individuals - some good, some not so good, and some downright cringe-worthy. And yet, under the masterful pen of Russo, each character is written in a way that completely absorbs your full attention. However mundane each person appears on the surface, he or she still manages to throb with life on each page. The interactions and dialogue in this book are superb - believable, gripping, sometimes sad, and often humorous. 
 The novel is at heart a character-driven story. There exists a plot that is very slowly and deliberately revealed - a couple of turns that I did not fully anticipate. Don't expect quick action - you will be disappointed. And yet, I found myself nearly holding my breath towards the end of the book; I was that entangled with the lives of the characters. I was hopeful for the future of the town and its people. There was something in nearly each person that I could relate to and understand. What I came to realize in the end is that we should each grab hold of our dreams, take control of our circumstances, and in fact change the direction of that river. We may not end up exactly where we imagined, but neither do we need to flounder and succumb to its currents. 
 I think it would be safe to say that even though this is my first (I know right, where have I been?!) Richard Russo novel, he will be on my list of favorite authors! This book has those elements I adore in my books - memorable and extremely well-drawn characters, brilliant writing, and surprising plot twists. 5 stars 
 ""After all, what was the whole wide world but a place for people to yearn for their hearts' impossible desires, for those desires to become entrenched in defiance of logic, plausibility, and even the passage of time, as eternal as polished marble?""",105.0,1,5292,15823.080000000002,2.99,458,3,1,4
1048,The Twelve,Justin Cronin,2012,2009,,Fiction,Intermediate,3,2,12,8.333333333333334,1,2.57,426,1.0,"Ugh! I read the whole thing only because it was for a book group. It was poorly written, and seemed like an early draft of a high schooler's novel about all of his VERY IMPORTANT THOUGHTS. I kept wanting to shake the author and yell ""show, don't tell!"" And so heavy-handed! All those ""deep"" spiritual issues: near-death experiences, out-of-body experiences, past lives, love at first sight, destiny. If only it hadn't been so boring as it went about exploring all of those. At the climax I was making gagging noises and thought I'd pull a muscle from all the eye rolling. On the plus side, it was a pretty easy, quick read.",4.0,1,108,538.9200000000001,4.99,1164,1,2,1
1049,The Dead Zone,Stephen King,1979,1979,"It was as if his eyes were awake, and the rest of him still slept
Meet Johnny Smith. A young man whose streak of luck ends dramatically in a major car crash. Followed by blackness. A long, long time in cold limbo.
When he wakes up life has been turned upside down. His fiancee has met someone else. And Johnny is cursed with the power to perceive evil in men's souls. He's had these hunches since he had an ice-skating accident as a child. Now he has an ability to see into the future. An ability which will bring him into a terrifying confrontation with a charismatic, power-hungry and dangerous man...",Fiction,Intermediate,32,1,14,7.75,4,3.9,1135,4.0,"Johnny Smith is one bad-luck bastard. 
 He starts off well enough as a nice guy with a talent for teaching and is in the early stages of what looks to be a very promising relationship with Sarah. However, a car accident leaves Johnny in a coma which nobody thinks he'll recover from. Miraculously, he wakes up 4 years later, but he finds that Sarah has married someone else, his mother has turned into a religious lunatic, he's got a long and painful rehab to endure, and he faces a mountain of debt from his hospital bills. Oh, and he now has psychic ability to learn details about a person by touching them or personal objects as well as sometimes seeing their futures. This might seem like a gift, but as Johnny quickly learns it's really a curse that eventually puts him on a collision course with a dangerous politician named Greg Stillson. 
 I've always thought this was one of King's better books but hadn't read it for years. A new audio version with James Franco narrating and doing a pretty good job of it got me motivated, and I'm pleased to find that it mostly lives up to my memory of it. 
 The elephant in the room on this one is that even though it was published in 1979 the Stillson plot is about a populist demagogue who manages to rise in politics despite being a crazy and corrupt piece of shit just because he has talent for making rubes think that he's a maverick who tells it like it is even as they willfully ignore the obvious warning signs. So it'd be easy to say that King is a prophet these days. Yeah, he hit the mark with that one, but on the other hand there's plenty of writers who have done stories about shady politicians. 
 What I found more interesting here is what King did with Johnny's mother, Vera. She starts out as someone with strong fundamental religious beliefs, but Johnny's accident sends her over the high side and into the realm where she starts believing tabloid stories about Jesus living underground at the South Pole. She's completely immune to facts and logic, and she'd rather rely on prayer than medication to handle her high blood pressure. 
 It's fascinating to read a character like this in the '70s setting where tabloids and poorly printed tracts are how Vera gets her crackpot theories, and how even then she uses them to create her own view of the world because reality doesn't suit her. Fast forward to the 21st century where some people pick their news web sites based on how it conforms to what they want to believe as they spread rumors on Facebook about child sex rings in the basement of pizza restaurants that don't even have a basement, and you realize that King had tapped into something that was on the rise even then. 
 Leaving aside the eerie similarities to America today, what sets this apart from his other novels is the way that King focused on John Smith and made his story a genuine tragedy. Johnny just wanting to try and resume some kind of normal life, but unable to stop himself from using his power to help people and put himself in a media spotlight is incredibly compelling. 
 Uncle Stevie takes his sweet time with this so that it comes across as more a slow burn, and it's not really a horror novel although it can be creepy at times. You can see where the bigger plot involving Johnny and Stillson is headed for a good long while although King still makes the journey there worth the trip, and Johnny is one of his characters who haunts me the most.",99.0,1,760,1512.4,1.99,148,2,4,3
1050,Jonathan Strange & Mr. Norrell,Susanna Clarke,2004,2006,"Jonathan Strange is handsome, charming, and talkative - the very opposite of Mr. Norrell. Astonished to find another practicing magician in early 1800s England, Mr. Norrell accepts Strange as a pupil. But it soon becomes clear that their ideas of what English magic ought to be are very different. For Norrell, their power is something to be controlled, while Jonathan Strange will always be attracted to the wildest forms of magic. He becomes fascinated by the shadowy, ancient figure of the Raven King, the most legendary magician of all. Eventually, Strange's heedless pursuit of long-forgotten magic threatens to destroy not only his partnership with Norrell, but everything he holds dear.",Fiction,Intermediate,11,3,14,9.272727272727272,1,3.8,22,5.0,"There are so many things to say about this book. So many things I want to say, so many things I wish I remembered to say. But, the first thing that comes to mind is that it's amazing. Likely one of the best books I've read this year. It's a bit long and a good portion of it could have been cut out, but I loved how absorbed I got in the world. I listened to it at work. I listened to it on my way home from work. I listened to it on my way home from school. I listened to this over the weekend while I was doing chores. 
 All of the characters, in their own way, were likeable and unlikeable. I rooted for all of them at some point and time, then I rooted against them at others. I don't think I can think of any other book where I've had that unique feeling. 
 Not only that but the tone of the book is perfect. It captures the old feel of Georgian times. Then, it captures the slightly mysterious and bewitching feeling that England has, specifically older England because this book is a mix of Georgian and the early Plantagenet rule to it. Then, there's the slightly creepy feel of magic to it. Basically, the perfect book for October since it really feels creepy, mysterious, and bewitching. 
 Definitely one of the best books I've read this year and I'm going to have to get a copy to actually read it instead of just listen to it like I did this time.",7.0,1,700,5593.0,7.99,160,2,1,2
1051,Native Stone,Edwin Gilbert,1956,1987,"Widely acclaimed as one of the finest books ever written on race and class division in America, this powerful novel reflects the forces of poverty, injustice, and hopelessness that continue to shape our society. Right from the start, Bigger Thomas had been headed for jail. It could have been for assault or petty larceny: by chance, it was for murder and rape. ""Native Son"" tells the story of this young black man caught in a downward spiral after he kills a young white woman in a brief moment of panic. Set in Chicago in the 1930s, Wright's powerful novel is an unsparing reflection of the poverty and feelings of hopelessness experienced by people in inner cities across the country.",Fiction,Intermediate,6,13,15,14.5,15,3.96,701,5.0,"Maybe it's the inevitable melancholy of getting older, but reading this novel for the second time, roughly 13 years after the first go, has made me tremendously sad and despairing. 
 I would like to think the country is so much different 70 years after its publication, but is it?",33.0,1,4440,13275.6,2.99,1033,4,1,1
1052,Song Of Susannah,Stephen King,2004,2006,"The next-to-last novel in Stephen King's seven-volume magnum opus, Song of Susannahis at once a book of revelation, a fascinating key to the unfolding mystery of the Dark Tower, and a fast-paced story of double-barreled suspense.
To give birth to her ""chap,"" demon-mother Mia has usurped the body of Susannah Dean and used the power of Black Thirteen to transport to New York City in the summer of 1999. The city is strange to Susannah...and terrifying to the ""daughter of none,"" who shares her body and mind.
Saving the Tower depends not only on rescuing Susannah but also on securing the vacant lot Calvin Tower owns before he loses it to the Sombra Corporation. Enlisting the aid of Manni senders, the remaining katet climbs to the Doorway Cave...and discovers that magic has its own mind. It falls to the boy, the billy-bumbler, and the fallen priest to find Susannah-Mia, who, in a struggle to cope witheach other and with an alien environment ""go todash"" to Castle Discordia on the border of End-World. In that forsaken place, Mia reveals her origins, her purpose, and her fierce desire to mother whatever creature the two of them have carried to term.
Eddie and Roland, meanwhile, tumble into western Maine in the summer of 1977, a world that should be idyllic but isn't. For one thing, it is real, and the bullets are flying. 
These are the simple vectors of a story rich in complexity and conflict. Its dual climaxes, one at the entrance to a deadly dining establishment and the other appended to the pages of a writer's journal, will leave readers gasping for the saga's final volume (which, Dear Reader, follows soon, say thank ya).",Fiction,Intermediate,10,1,14,8.0,9,3.98,87313,1.0,"I'm going to sit down and write reviews on the whole Dark Tower series after I finish, but I just have to say these books are becoming more and more tiresome. It just seems as if King has lost the vision of Roland the Gunslinger, so he - in order to have something to write about - constantly tinkers with the lore, changes history around, blames things on this multi-timestream concept, or spends whole novels describing an event merely to snap his fingers and change everything the next book so as to move his new plot line along. And the worst part of it all is that I've begun The Dark Tower VII: The Dark Tower and it appears to be in the same vein as the last two novels and not the great novels from earlier in the series. 
 To me, The Gunslinger, The Waste Lands and Wizard and Glass were epic works, because King seamlessly combined fantasy, post-apocalyptic, horror, and - dare I say it - western themes to create something fresh and grand. Reading one of those novels was like trying out a new dessert for the first time and savoring this delicious taste you had discovered. 
 On the other hand, The Drawing of the Three, Wolves of the Calla, and Song of Susannah read like contemporary, horror type novels, played out mainly in modern America rather than the addictive lands of Mid-World. It is just ho-hum fiction, nothing to set it apart from other books of that sort besides the title Dark Tower part whatever. 
 And if the gradual unraveling of a once great story wasn't progressing fast enough, Stephen King decides to do something that is just unthinkable to me: write himself into the story as a god-creator, almost a Rose Part Deux. 
 How could he have ever thought that was a good idea? 
 I honestly don't know, because it did nothing to actually make sense of the growing mess that is the Dark Tower series. Perhaps it will help shape the ending, but if so, I have just went todash and have witnessed the train wreck which will be the end of the Dark Tower series. 
 These are just my initial thoughts on Song of Susannah and the Dark Tower series as I begin reading the last book. No matter how annoyed I feel at this moment, I've made a commitment to finish the Dark Tower, so I will push forward, even though I cringe to think how bad the ending is going to be.",61.0,1,4239,12674.61,2.99,578,3,3,3
1053,Freedom,William Safire,1987,2010,"In his first novel since The Corrections, Jonathan Franzen has given us an epic of contemporary love and marriage. Freedom comically and tragically captures the temptations and burdens of liberty: the thrills of teenage lust, the shaken compromises of middle age, the wages of suburban sprawl, the heavy weight of empire. In charting the mistakes and joys of Walter and Patty Berglund as they struggle to learn how to live in an ever more confusing world, Franzen has produced an indelible and deeply moving portrait of our time.
(from the back cover)",Fiction,Intermediate,10,6,15,8.517241379310345,3,3.73,3971,2.0,"UPDATED. 
 To keep in style of the book this review will be just a lot of rambling. 
 I mean, it was mostly a soap opera. And I just don't do soap operas. I can just about manage about 10 minutes every 5th episode, but that's about it. And Franzen submitted me to 570 bloody pages of a soap opera which I had to digest in a few sittings. 
 Like in all soap operas, everything ends well and love conquers all, of course some characters might have to be killed off along the way, but it seems like a small price to pay for a happy ending, non? 
 If it was well written, then maybe. But how can I take this sort of thing seriously: 
 ""Patty said no, Walter insisted, she insisted no, he insisted yes. Then she realized he didn't have a car and was offering to ride the bus with her, and she insisted no all over again, and he insisted yes"" 
 Sorry, what is this? Is this the Great American Novel? Are you kidding me? 
 ""She almost suggested to Walter that he had better kiss her first, if he was going to be asking her to live with him, but she was so offended that she didn't feel like being kissed at that moment."" 
 And if you are tired of this sugary girly revelations, you can get the more raw stuff when the perspective changes to Katz: 
 ""His dick was saying yes to something now, and this something was certainly not the wideish ass of the retreating jogger. Had death, in fact, been his dick's message in sending him to Washington? Had he simply misunderstood its prophecy?"" 
 You get the idea. 
 And don't even get me started on the fucked up chronology. It wasn't done in eloquent, mysterious way, it was done in a blabbermouth with ADHD way. It is like my friend Maciek, who tells me a story and in the middle of it he remembers some other story that might or might not be related to the story he is telling me so he tells me that other story, and then some other story that somehow came from the second story, and then maybe he will return to the main story and you end up wondering if the second story actually happened in the middle of the first story or it was just his way of telling a story. 
 The final moral from this book is that we are all fucked up in our own special way but it will all be alright unless, of course, we become Republicans, in which case there will be no redemption. 
 It almost killed me. This book almost killed me. But as they say what doesn't kill you makes you stronger, therefore this book made stronger, so for that alone I had to give it two stars. 
 I will admit that Patty and Walter were both interesting characters with all the supporting cast being all sorts of caricatures and serving as props to the main duo. 
 Now, I am off to read a book about people who do things and have real problems. 
 *UPDATE - oh yeah. And I also forgot to say that if this book was written by a woman, it would be deemed chick lit and stuck in a pastel colour cover with birds and flowers. No one would even look at it twice because there is so much better chick lit out there. But as Jonathan Franzen is lucky enough to be a man, this, all of a sudden, is the Great American Novel. DON'T MAKE ME LAUGH. 
 If anyone else claims there is no sexism in literary/publishing world, this here is my best demonstrative evidence that there is. Honest to God, who would take this book seriously if it was written by a woman and had something pink on the cover?",71.0,1,860,6871.400000000001,7.99,128,2,3,2
